ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508313149,RX,REL,194,,,,deliver,,0
1762508313182,RX,REL,195,1571721822,,,recv,,79
1762508313182,RX,REL,195,,,,deliver,,0
1762508313215,RX,REL,196,1571721855,,,recv,,79
1762508313215,RX,REL,196,,,,deliver,,0
1762508313249,RX,REL,197,1571721888,,,recv,,79
1762508313249,RX,REL,197,,,,deliver,,0
1762508313282,RX,REL,198,1571721922,,,recv,,79
1762508313283,RX,REL,198,,,,deliver,,0
1762508313315,RX,REL,199,1571721955,,,recv,,80
1762508313315,RX,REL,199,,,,deliver,,0
1762508313349,RX,REL,200,1571721988,,,recv,,78
1762508313349,RX,REL,200,,,,deliver,,0
1762508313382,RX,REL,201,1571722022,,,recv,,78
1762508313382,RX,REL,201,,,,deliver,,0
1762508313415,RX,REL,202,1571722055,,,recv,,79
1762508313416,RX,REL,202,,,,deliver,,0
1762508313449,RX,REL,203,1571722089,,,recv,,80
1762508313449,RX,REL,203,,,,deliver,,0
1762508313482,RX,UNREL,,1571722122,,,recv,,79
1762508313516,RX,REL,204,1571722156,,,recv,,79
1762508313516,RX,REL,204,,,,deliver,,0
1762508313549,RX,REL,205,1571722189,,,recv,,78
1762508313549,RX,REL,205,,,,deliver,,0
1762508313582,RX,REL,206,1571722222,,,recv,,78
1762508313583,RX,REL,206,,,,deliver,,0
1762508313616,RX,REL,207,1571722256,,,recv,,80
1762508313616,RX,REL,207,,,,deliver,,0
1762508313649,RX,REL,208,1571722289,,,recv,,78
1762508313649,RX,REL,208,,,,deliver,,0
1762508313683,RX,REL,209,1571722323,,,recv,,79
1762508313683,RX,REL,209,,,,deliver,,0
1762508313716,RX,REL,210,1571722355,,,recv,,79
1762508313716,RX,REL,210,,,,deliver,,0
1762508313749,RX,REL,211,1571722388,,,recv,,79
1762508313749,RX,REL,211,,,,deliver,,0
1762508313782,RX,UNREL,,1571722422,,,recv,,79
1762508313815,RX,REL,212,1571722455,,,recv,,78
1762508313816,RX,REL,212,,,,deliver,,0
1762508313849,RX,REL,213,1571722489,,,recv,,78
1762508313849,RX,REL,213,,,,deliver,,0
1762508313882,RX,REL,214,1571722522,,,recv,,78
1762508313882,RX,REL,214,,,,deliver,,0
1762508313916,RX,REL,215,1571722555,,,recv,,79
1762508313916,RX,REL,215,,,,deliver,,0
1762508313949,RX,REL,216,1571722589,,,recv,,80
1762508313950,RX,REL,216,,,,deliver,,0
1762508313982,RX,UNREL,,1571722622,,,recv,,79
1762508314016,RX,UNREL,,1571722655,,,recv,,78
1762508314049,RX,REL,217,1571722689,,,recv,,79
1762508314049,RX,REL,217,,,,deliver,,0
1762508314082,RX,REL,218,1571722722,,,recv,,80
1762508314082,RX,REL,218,,,,deliver,,0
1762508314116,RX,REL,219,1571722756,,,recv,,77
1762508314116,RX,REL,219,,,,deliver,,0
1762508314149,RX,REL,220,1571722789,,,recv,,79
1762508314150,RX,REL,220,,,,deliver,,0
1762508314182,RX,REL,221,1571722822,,,recv,,78
1762508314183,RX,REL,221,,,,deliver,,0
1762508314216,RX,REL,222,1571722856,,,recv,,80
1762508314216,RX,REL,222,,,,deliver,,0
1762508314249,RX,UNREL,,1571722889,,,recv,,78
1762508314282,RX,REL,223,1571722922,,,recv,,79
1762508314282,RX,REL,223,,,,deliver,,0
1762508314316,RX,REL,224,1571722956,,,recv,,79
1762508314317,RX,REL,224,,,,deliver,,0
1762508314349,RX,REL,225,1571722989,,,recv,,79
1762508314349,RX,REL,225,,,,deliver,,0
1762508314382,RX,REL,226,1571723022,,,recv,,78
1762508314383,RX,REL,226,,,,deliver,,0
1762508314416,RX,REL,227,1571723055,,,recv,,79
